Address,Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,City,District
"Phố Tôn Đức Thắng, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",36.0,3.5,3.0,5.0,3,4,Sale contract,N/A,6.98,Hà Nội,Đống Đa
"Đường Lạc Thị, Xã Ngọc Hồi, Thanh Trì, Hà Nội",40.0,3.9,8.0,5.0,5,4,Have certificate,Basic,6.95,Hà Nội,Thanh Trì
"Đường Lũy Bán Bích, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",48.0,5.0,6.0,6.0,6,5,Sale contract,Basic,6.7,Hồ Chí Minh,Tân Phú
"Xã Liên Bão, Tiên Du, Bắc Ninh",82.5,5.5,6.0,3.0,3,3,Have certificate,Basic,3.6,Bắc Ninh,Tiên Du
"Xã Di Trạch, Hoài Đức, Hà Nội",33.0,7.0,3.0,5.0,3,3,Sale contract,N/A,3.85,Hà Nội,Hoài Đức
"Đường Đặng Văn Bi, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",82.5,4.0,5.0,3.0,3,3,Have certificate,N/A,6.9,Hồ Chí Minh,Thủ Đức
"Đường Phước Trường 14, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",90.0,5.0,5.5,1.0,1,1,Have certificate,Full,6.8,Đà Nẵng,Sơn Trà
"Đường Linh Đông, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",61.0,4.4,6.0,3.0,3,3,Have certificate,N/A,4.25,Hồ Chí Minh,Thủ Đức
"Đường Lạc Long Quân, Phường 1, Quận 11, Hồ Chí Minh",40.3,4.5,6.0,2.0,1,1,Have certificate,N/A,4.35,Hồ Chí Minh,Quận 11
"Đường 102, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",94.65,6.0,5.0,3.0,2,1,Have certificate,Full,7.3,Hồ Chí Minh,Quận 9
"Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh",10.0,4.3,3.0,1.0,1,1,Have certificate,Full,1.25,Hồ Chí Minh,Phú Nhuận
"Đường Lê Đức Thọ, Phường 16, Gò Vấp, Hồ Chí Minh",120.0,4.2,3.0,4.0,4,4,Sale contract,N/A,8.0,Hồ Chí Minh,Gò Vấp
"Đường T6, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",56.0,4.0,12.0,3.0,4,4,Have certificate,N/A,8.2,Hồ Chí Minh,Tân Phú
"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",34.0,3.2,5.0,5.0,3,4,Have certificate,Basic,5.28,Hà Nội,Nam Từ Liêm
"Đường Hồ Hảo Hớn, Phường Cô Giang, Quận 1, Hồ Chí Minh",32.0,3.0,3.0,4.0,2,3,Sale contract,N/A,6.9,Hồ Chí Minh,Quận 1
"Đường 827, Phường Phú Hữu, Quận 9, Hồ Chí Minh",61.0,6.0,12.0,3.0,4,1,Have certificate,Full,5.7,Hồ Chí Minh,Quận 9
"Đường Nguyễn Công Trứ, Phường Hàng Kênh, Lê Chân, Hải Phòng",45.0,4.2,7.0,4.0,3,3,Have certificate,N/A,5.4,Hải Phòng,Lê Chân
"Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",60.0,6.0,5.0,4.0,3,1,Have certificate,Full,5.3,Hà Nội,Hai Bà Trưng
"Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh",62.0,4.0,3.0,4.0,4,4,Have certificate,Full,9.5,Hồ Chí Minh,Bình Thạnh
"Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",40.0,3.0,3.0,4.0,4,4,Have certificate,Full,7.1,Hồ Chí Minh,Bình Thạnh
"Phường Gia Thụy, Long Biên, Hà Nội",37.0,4.8,5.0,6.0,3,5,Have certificate,N/A,8.87,Hà Nội,Long Biên
"Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",63.6,4.0,5.0,2.0,4,4,Have certificate,Full,8.0,Hồ Chí Minh,Bình Thạnh
"Đường Nguyễn Văn Luông, Phường 12, Quận 6, Hồ Chí Minh",42.6,5.0,6.0,2.0,2,2,Sale contract,N/A,5.5,Hồ Chí Minh,Quận 6
"Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh",66.9,4.0,10.0,4.0,3,2,Have certificate,N/A,7.7,Hồ Chí Minh,Bình Thạnh
"Đường Số 9, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",78.0,6.9,6.0,2.0,4,3,Have certificate,Full,5.99,Hồ Chí Minh,Thủ Đức
"Đường Đinh Tiên Hoàng, Phường 1, Bình Thạnh, Hồ Chí Minh",38.7,4.3,5.0,4.0,2,3,Have certificate,Full,4.9,Hồ Chí Minh,Bình Thạnh
"Đường Phố Lụa, Phường Vạn Phúc, Hà Đông, Hà Nội",40.0,3.5,3.0,4.0,4,3,Have certificate,Full,5.5,Hà Nội,Hà Đông
"Đường Nguyễn Bặc, Phường 3, Tân Bình, Hồ Chí Minh",52.0,4.0,6.0,3.0,3,4,Have certificate,Basic,8.1,Hồ Chí Minh,Tân Bình
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",45.0,4.0,4.0,5.0,6,6,Have certificate,Full,8.0,Hà Nội,Cầu Giấy
"Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội",45.0,4.0,3.0,5.0,4,4,Have certificate,Full,6.6,Hà Nội,Cầu Giấy
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Thủ Đức, Hồ Chí Minh",26.56,4.0,3.0,1.0,1,1,Sale contract,Basic,1.6,Hồ Chí Minh,Thủ Đức
"Đường Nguyễn Trãi, Phường Khương Trung, Thanh Xuân, Hà Nội",42.0,4.0,3.0,5.0,4,4,Have certificate,N/A,5.0,Hà Nội,Thanh Xuân
"Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",24.0,3.15,4.0,2.0,2,1,Have certificate,Full,3.9,Hồ Chí Minh,Bình Thạnh
"Phường Trần Hưng Đạo, Thái Bình, Thái Bình",83.0,4.5,5.0,3.0,3,3,Have certificate,N/A,5.5,Thái Bình,Thái Bình
"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",45.0,4.3,3.5,7.0,4,4,Have certificate,Full,7.0,Hà Nội,Tây Hồ
"Đường Nguyễn Khang, Phường Quan Hoa, Cầu Giấy, Hà Nội",43.0,4.2,3.5,5.0,3,3,Have certificate,Full,6.0,Hà Nội,Cầu Giấy
"Đường Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội",50.0,4.0,3.0,5.0,3,3,Sale contract,N/A,9.3,Hà Nội,Hà Đông
"Đường Bành Văn Trân, Phường 7, Tân Bình, Hồ Chí Minh",56.0,4.0,2.5,1.0,2,2,Have certificate,Basic,6.9,Hồ Chí Minh,Tân Bình
"Đường Nơ Trang Long, Phường 12, Bình Thạnh, Hồ Chí Minh",85.0,3.8,3.0,2.0,2,2,Have certificate,Basic,7.8,Hồ Chí Minh,Bình Thạnh
"Đường Ngãi Cầu, Xã An Khánh, Hoài Đức, Hà Nội",43.0,3.55,2.0,4.0,4,5,Have certificate,Basic,4.05,Hà Nội,Hoài Đức
"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",38.0,4.2,3.0,5.0,4,3,Have certificate,Full,5.6,Hà Nội,Đống Đa
"Đường Bùi Đình Túy, Phường 12, Bình Thạnh, Hồ Chí Minh",52.0,3.8,5.0,2.0,2,2,Have certificate,Basic,7.7,Hồ Chí Minh,Bình Thạnh
"Đường Phạm Hùng, Phường 4, Quận 8, Hồ Chí Minh",72.0,4.0,6.0,1.0,2,1,Have certificate,N/A,6.5,Hồ Chí Minh,Quận 8
"Đường 743C, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",72.2,4.0,5.0,2.0,3,3,Have certificate,Full,3.25,Bình Dương,Dĩ An
"Đường Núi Trúc, Phường Giảng Võ, Ba Đình, Hà Nội",45.0,3.5,5.0,5.0,5,4,Have certificate,Full,8.0,Hà Nội,Ba Đình
"Đường Phan Đình Giót, Phường An Phú, Thuận An, Bình Dương",90.0,4.0,8.0,3.0,4,3,Have certificate,Full,1.4,Bình Dương,Thuận An
"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh",27.4,3.0,4.0,2.0,2,3,Have certificate,Full,5.2,Hồ Chí Minh,Quận 3
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",100.0,5.0,6.0,2.0,3,2,Have certificate,Full,4.6,Hồ Chí Minh,Nhà Bè
"Đường Lạc Long Quân, Phường 1, Quận 11, Hồ Chí Minh",52.0,4.5,6.0,2.0,2,2,Have certificate,N/A,6.3,Hồ Chí Minh,Quận 11
"1506/12/4, Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",56.71,4.2,5.0,2.0,3,2,Have certificate,N/A,4.65,Hồ Chí Minh,Quận 7
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",65.0,5.6,5.0,4.0,4,5,Sale contract,N/A,8.95,Hồ Chí Minh,Gò Vấp
"Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội",34.5,4.0,3.0,4.0,4,4,Have certificate,Full,5.55,Hà Nội,Hà Đông
"Đường Phú Mỹ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",69.0,6.0,3.0,4.0,4,4,Have certificate,Full,9.0,Hà Nội,Nam Từ Liêm
"Đường Sư Vạn Hạnh, Phường Xương Huân, Nha Trang, Khánh Hòa",83.9,4.0,5.0,1.0,1,1,Have certificate,N/A,5.8,Khánh Hòa,Nha Trang
"Đường Hùng Vương, Phường Tân Lập, Nha Trang, Khánh Hòa",40.0,4.0,5.0,2.0,2,2,Have certificate,N/A,6.5,Khánh Hòa,Nha Trang
"Dự án Midori Park, Đường Lý Thái Tổ, Phường Hòa Phú, Thủ Dầu Một, Bình Dương",114.0,6.0,6.0,4.0,6,6,Have certificate,N/A,8.55,Bình Dương,Thủ Dầu Một
"Đường Cách Mạng Tháng Tám, Phường 2, Quận 10, Hồ Chí Minh",44.0,4.1,5.0,4.0,5,5,Have certificate,Full,7.3,Hồ Chí Minh,Quận 10
"Phường Khương Trung, Thanh Xuân, Hà Nội",36.0,7.5,5.0,4.0,4,4,Have certificate,Full,6.55,Hà Nội,Thanh Xuân
"Đường Trần Quý, Phường 4, Quận 11, Hồ Chí Minh",31.3,4.2,5.0,3.0,3,3,Have certificate,N/A,7.55,Hồ Chí Minh,Quận 11
"Dự án KDC An Sương, Đường Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh",60.0,4.0,7.0,2.0,3,3,Have certificate,Basic,5.3,Hồ Chí Minh,Quận 12
"Đường Huỳnh Văn Bánh, Phường 13, Phú Nhuận, Hồ Chí Minh",15.0,4.0,6.0,3.0,2,3,Have certificate,Basic,2.0,Hồ Chí Minh,Phú Nhuận
"Đường An Trung 6, Phường An Hải Tây, Sơn Trà, Đà Nẵng",50.0,4.8,5.5,3.0,3,3,Have certificate,Full,4.8,Đà Nẵng,Sơn Trà
"Đường Trần Thanh Mại, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",75.0,5.0,5.5,4.0,4,4,Have certificate,Full,7.6,Đà Nẵng,Sơn Trà
"79/21, Đường Tân Hòa Đông, Phường 14, Quận 6, Hồ Chí Minh",60.0,4.2,3.0,2.0,2,2,Have certificate,Full,4.79,Hồ Chí Minh,Quận 6
"Phường 6, Quận 4, Hồ Chí Minh",32.0,4.2,5.0,1.0,1,1,Have certificate,N/A,5.9,Hồ Chí Minh,Quận 4
"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",51.0,4.0,7.0,2.0,2,1,Have certificate,Basic,5.2,Hồ Chí Minh,Tân Phú
"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",50.0,4.0,5.0,3.0,4,4,Have certificate,N/A,4.45,Hồ Chí Minh,Quận 12
"Đường Lô Tư, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",51.0,8.0,6.0,4.0,4,3,Have certificate,Full,5.2,Hồ Chí Minh,Bình Tân
"Hẻm 103//, Đường Tân Thới Nhất 2, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",25.0,3.5,3.0,3.0,2,2,Have certificate,Basic,2.65,Hồ Chí Minh,Quận 12
"Đường 55A, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",64.0,4.0,10.0,3.0,3,3,Have certificate,N/A,5.7,Hồ Chí Minh,Bình Tân
"Đường Nguyễn Thị Định, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",140.0,5.1,7.0,3.0,4,5,Have certificate,N/A,9.8,Hồ Chí Minh,Quận 2
"Xã Trung An, Mỹ Tho, Tiền Giang",80.1,4.2,5.0,2.0,3,2,Have certificate,Basic,1.45,Tiền Giang,Mỹ Tho
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",21.0,3.0,3.0,2.0,2,2,Have certificate,Basic,2.0,Hồ Chí Minh,Quận 7
"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội",40.0,4.6,3.0,5.0,5,3,Have certificate,Full,6.5,Hà Nội,Tây Hồ
"Đường Trần Phú, Phường 4, Quận 5, Hồ Chí Minh",45.0,3.7,4.0,3.0,5,6,Have certificate,Full,8.5,Hồ Chí Minh,Quận 5
"Đường  Thạch Lam, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",60.0,4.0,7.0,2.0,3,3,Sale contract,N/A,7.5,Hồ Chí Minh,Tân Phú
"Số 81, Đường Cầu Cáp, Phường Lam Sơn, Lê Chân, Hải Phòng",36.65,3.8,10.0,2.0,2,2,Have certificate,N/A,4.65,Hải Phòng,Lê Chân
"Đường Đặng Thai Mai, Xã Phước Đồng, Nha Trang, Khánh Hòa",47.8,4.2,10.0,2.0,2,2,Have certificate,Full,2.35,Khánh Hòa,Nha Trang
"Đường Tô Ngọc Vân, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",60.0,4.0,4.0,2.0,2,2,Have certificate,Full,3.75,Hồ Chí Minh,Thủ Đức
"Phố Đỗ Nhuận, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",90.0,5.0,5.5,3.0,4,3,Have certificate,N/A,4.8,Đà Nẵng,Liên Chiểu
"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",30.0,4.0,3.0,4.0,4,4,Have certificate,Full,5.45,Hà Nội,Thanh Xuân
"Đường Lê Hữu Trác, Phường An Hải Đông, Sơn Trà, Đà Nẵng",147.0,6.1,6.0,1.0,6,6,Have certificate,Basic,6.9,Đà Nẵng,Sơn Trà
"Đường Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",90.0,4.5,5.0,3.0,5,5,Have certificate,Full,5.8,Hồ Chí Minh,Thủ Đức
"Đường Gò Dầu, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",54.0,4.0,6.0,4.0,4,4,Sale contract,N/A,6.0,Hồ Chí Minh,Tân Phú
"Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",102.0,6.0,6.0,1.0,4,4,Have certificate,Full,6.7,Hồ Chí Minh,Thủ Đức
"Đường Quang Trung, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",143.0,4.5,5.0,2.0,7,7,Have certificate,Full,7.3,Hồ Chí Minh,Quận 9
"Đường Đặng Tử Kính, Phường Thạch Thang, Hải Châu, Đà Nẵng",100.0,5.0,5.5,2.0,3,3,Have certificate,Full,9.9,Đà Nẵng,Hải Châu
"Phường Ngọc Hiệp, Nha Trang, Khánh Hòa",72.3,6.0,3.0,3.0,2,2,Have certificate,Basic,3.5,Khánh Hòa,Nha Trang
"Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",105.0,4.0,8.0,3.0,3,2,Have certificate,Full,5.6,Hồ Chí Minh,Thủ Đức
"Đường Thủy Xưởng, Phường Phương Sơn, Nha Trang, Khánh Hòa",99.2,5.0,10.0,2.0,2,2,Have certificate,N/A,9.5,Khánh Hòa,Nha Trang
"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",32.0,4.1,3.0,5.0,3,4,Have certificate,Full,7.3,Hà Nội,Đống Đa
"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội",22.0,4.0,2.0,3.0,2,3,Have certificate,Full,3.88,Hà Nội,Đống Đa
"Phường Tân Quy, Quận 7, Hồ Chí Minh",52.0,4.0,4.0,2.0,2,2,Have certificate,Full,5.8,Hồ Chí Minh,Quận 7
"Đường An Thượng, Xã Đông La, Hoài Đức, Hà Nội",40.0,4.2,5.0,6.0,5,5,Have certificate,N/A,4.1,Hà Nội,Hoài Đức
"Đường Đê Mới, Xã Phụng Châu, Chương Mỹ, Hà Nội",36.0,3.0,4.0,3.0,3,3,Have certificate,Basic,2.6,Hà Nội,Chương Mỹ
"Đường Cổ Nhuế, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội",45.0,3.8,5.0,4.0,4,2,Have certificate,N/A,10.0,Hà Nội,Bắc Từ Liêm
"Đường Nguyễn Văn Khối, Phường 11, Gò Vấp, Hồ Chí Minh",58.0,4.0,4.0,4.0,4,5,Have certificate,N/A,6.0,Hồ Chí Minh,Gò Vấp
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",56.0,4.0,6.0,3.0,4,4,Sale contract,N/A,5.7,Hồ Chí Minh,Quận 7
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",54.0,4.0,3.0,5.0,4,4,Have certificate,N/A,7.6,Hà Nội,Bắc Từ Liêm
"Đường Nguyễn Ái Quốc, Phường Tân Phong, Biên Hòa, Đồng Nai",80.0,4.3,6.0,2.0,4,2,Have certificate,Full,2.88,Đồng Nai,Biên Hòa
"Đường Bùi Hữu Nghĩa, Phường Tân Vạn, Biên Hòa, Đồng Nai",74.7,4.7,3.0,2.0,3,2,Have certificate,Full,2.35,Đồng Nai,Biên Hòa
"Đường Nguyễn Hồng Đào, Phường 14, Tân Bình, Hồ Chí Minh",62.0,4.0,5.0,3.0,4,3,Sale contract,N/A,9.0,Hồ Chí Minh,Tân Bình
"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",60.0,4.2,4.0,3.0,3,4,Have certificate,Basic,4.65,Hồ Chí Minh,Quận 12
"Đường Ngô Quyền, Phường La Khê, Hà Đông, Hà Nội",40.0,4.0,3.0,4.0,4,4,Have certificate,N/A,5.9,Hà Nội,Hà Đông
"Đường Cù Chính Lan, Phường Hòa Khê, Thanh Khê, Đà Nẵng",45.0,3.5,7.0,3.0,3,3,Have certificate,Full,4.75,Đà Nẵng,Thanh Khê
"Đường Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh",56.0,3.3,3.0,2.0,2,2,Have certificate,N/A,6.9,Hồ Chí Minh,Quận 4
"Đường Nguyễn Khuyến, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",107.0,5.0,3.0,2.0,6,6,Sale contract,N/A,2.57,Khánh Hòa,Nha Trang
"Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",34.0,4.0,3.0,5.0,3,4,Have certificate,N/A,6.6,Hà Nội,Thanh Xuân
"Đường 2/4, Phường Vĩnh Phước, Nha Trang, Khánh Hòa",75.0,4.1,6.0,2.0,2,1,Sale contract,N/A,3.3,Khánh Hòa,Nha Trang
"Xã Đại Thành, Quốc Oai, Hà Nội",48.0,4.0,3.0,3.0,3,3,Have certificate,Basic,2.6,Hà Nội,Quốc Oai
"Đường Dũng Sĩ Thanh Khê, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",126.0,6.0,7.5,3.0,4,3,Have certificate,N/A,7.3,Đà Nẵng,Liên Chiểu
"Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội",45.0,4.5,5.0,5.0,4,3,Have certificate,Full,9.0,Hà Nội,Thanh Xuân
"Đường Trường Chinh, Phường Lãm Hà, Kiến An, Hải Phòng",120.0,4.4,5.0,2.0,2,2,Have certificate,N/A,7.5,Hải Phòng,Kiến An
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",38.0,3.5,2.5,5.0,3,3,Sale contract,N/A,8.5,Hà Nội,Ba Đình
"Đường Phú Lộc 15, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",75.0,5.0,5.0,2.0,1,1,Sale contract,N/A,3.55,Đà Nẵng,Liên Chiểu
"Khu đô thị Waterpoint, Tỉnh lộ 824, An Thạnh, Bến Lức, Long An",150.0,10.0,5.0,2.0,1,1,Sale contract,N/A,8.0,Long An,Bến Lức
"Đường Lý Văn Tố, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",73.0,5.0,7.5,2.0,3,3,Have certificate,Full,8.0,Đà Nẵng,Sơn Trà
"Phường Yên Hòa, Cầu Giấy, Hà Nội",45.0,5.2,5.0,5.0,3,4,Have certificate,Basic,9.5,Hà Nội,Cầu Giấy
"Xã Đại Thành, Quốc Oai, Hà Nội",53.1,4.0,3.0,3.0,3,3,Have certificate,Basic,3.0,Hà Nội,Quốc Oai
"Đường Ngô Thì Nhậm, Phường Quang Trung, Hà Đông, Hà Nội",45.0,5.0,2.4,4.0,4,4,Have certificate,Full,7.1,Hà Nội,Hà Đông
"Đường Bạch Đằng, Phường 24, Bình Thạnh, Hồ Chí Minh",46.0,3.1,5.0,2.0,2,2,Have certificate,Full,5.2,Hồ Chí Minh,Bình Thạnh
"Đường Âu Cơ, Phường 9, Tân Bình, Hồ Chí Minh",25.0,4.0,6.0,4.0,4,3,Have certificate,Full,3.05,Hồ Chí Minh,Tân Bình
"Hẻm 518, Đường Võ Văn Kiệt, Phường Cô Giang, Quận 1, Hồ Chí Minh",24.0,4.2,5.0,2.0,3,2,Have certificate,N/A,6.2,Hồ Chí Minh,Quận 1
"Số 230, Phố Trung Lực, Phường Đằng Lâm, Hải An, Hải Phòng",96.0,4.0,6.0,2.0,1,1,Have certificate,N/A,9.5,Hải Phòng,Hải An
"Đường Gò Đen, Xã Phước Lợi, Bến Lức, Long An",102.0,4.5,5.0,2.0,2,2,Have certificate,Full,1.56,Long An,Bến Lức
"Ngõ 441 Đường Thiên Lôi, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",58.0,8.0,5.0,1.0,3,3,Have certificate,Full,3.8,Hải Phòng,Lê Chân
"Đường Tiên Sơn 10, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",88.0,5.0,5.5,2.0,3,3,Have certificate,Full,5.8,Đà Nẵng,Hải Châu
"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội",40.0,4.0,2.5,3.0,2,3,Have certificate,N/A,4.5,Hà Nội,Tây Hồ
"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",32.0,4.0,2.0,4.0,3,3,Have certificate,N/A,3.3,Hà Nội,Hà Đông
"Đường Số 12, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",58.8,5.0,5.0,3.0,2,1,Have certificate,N/A,3.6,Hồ Chí Minh,Thủ Đức
"Đường Trường Chinh, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",112.0,4.0,3.0,2.0,3,3,Have certificate,Full,7.9,Hồ Chí Minh,Tân Phú
"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",42.0,4.0,4.0,5.0,4,5,Have certificate,Full,9.6,Hà Nội,Bắc Từ Liêm
"Đường Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh",77.5,4.0,3.0,4.0,7,5,Have certificate,Basic,6.3,Hồ Chí Minh,Quận 8
"Đường An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh",64.0,4.0,12.0,3.0,4,3,Have certificate,N/A,8.9,Hồ Chí Minh,Quận 6
"Đường 8, Xã Tân Thới Nhì, Hóc Môn, Hồ Chí Minh",74.0,8.0,6.0,3.0,3,3,Have certificate,Full,4.8,Hồ Chí Minh,Hóc Môn
"Xã Đại Thành, Quốc Oai, Hà Nội",40.0,3.7,3.0,3.0,4,3,Have certificate,Basic,2.76,Hà Nội,Quốc Oai
"Đường Sơn Thủy Đông, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",100.0,4.2,5.5,5.0,7,7,Have certificate,Full,7.75,Đà Nẵng,Ngũ Hành Sơn
"Đường Phan Văn Hớn, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",40.0,5.0,5.0,1.0,2,2,Have certificate,Full,1.58,Hồ Chí Minh,Hóc Môn
"Đường Nguyễn Thái Học, Phường Quang Trung, Hà Đông, Hà Nội",35.0,3.5,2.0,5.0,3,4,Have certificate,Full,4.9,Hà Nội,Hà Đông
"Xã Đại Thành, Quốc Oai, Hà Nội",42.0,3.8,3.0,3.0,4,3,Have certificate,Full,2.86,Hà Nội,Quốc Oai
"Đường Lê Quý Đôn, Phường Hà Cầu, Hà Đông, Hà Nội",28.0,2.0,6.0,5.0,4,5,Have certificate,Full,4.4,Hà Nội,Hà Đông
"Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",45.0,4.2,4.0,5.0,5,5,Have certificate,Full,9.0,Hà Nội,Bắc Từ Liêm
"Đường Yên Bình, Phường Văn Quán, Hà Đông, Hà Nội",41.0,4.0,6.0,4.0,4,5,Have certificate,Full,6.9,Hà Nội,Hà Đông
"Đường Phạm Vấn, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",75.0,7.5,7.5,2.0,3,3,Have certificate,N/A,5.5,Đà Nẵng,Sơn Trà
"Đường Tân Khai, Phường Tân Mai, Hoàng Mai, Hà Nội",22.0,3.2,5.0,5.0,1,1,Have certificate,N/A,2.68,Hà Nội,Hoàng Mai
"Đường Nguyễn Bình, Phường  Kênh Dương, Lê Chân, Hải Phòng",45.0,4.0,2.0,3.0,3,3,Have certificate,N/A,2.9,Hải Phòng,Lê Chân
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Biên Hòa, Đồng Nai",102.0,5.0,4.0,2.0,3,2,Have certificate,Basic,2.95,Đồng Nai,Biên Hòa
"Đường Nguyễn Đức Cảnh, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",48.0,5.0,4.0,4.0,4,3,Have certificate,Full,8.2,Hà Nội,Hoàng Mai
"Xã Phụng Châu, Chương Mỹ, Hà Nội",60.0,4.0,3.0,4.0,4,3,Have certificate,Basic,3.0,Hà Nội,Chương Mỹ
"Đường 1041, Phường Phú Thuận, Quận 7, Hồ Chí Minh",65.0,4.2,5.0,3.0,3,1,Have certificate,Full,5.4,Hồ Chí Minh,Quận 7
"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",50.0,8.6,3.0,5.0,4,3,Have certificate,Basic,5.45,Hà Nội,Hoàng Mai
"Đường 55A, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",64.0,4.0,12.0,3.0,3,2,Sale contract,N/A,5.6,Hồ Chí Minh,Bình Tân
"Đường Cầu Kinh, Phường Tân Tạo A, Bình Tân, Hồ Chí Minh",142.0,5.0,10.0,2.0,3,2,Have certificate,Basic,7.9,Hồ Chí Minh,Bình Tân
"Đường Lê Văn Thọ, Phường 14, Gò Vấp, Hồ Chí Minh",48.0,4.0,5.0,2.0,4,2,Have certificate,N/A,5.75,Hồ Chí Minh,Gò Vấp
