Address,Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,City,District,class
"Dự án Sun Grand City New An Thới, Thành phố Phú Quốc, Kiên Giang",120.0,4.4,5.0,5.0,1,1,Sale contract,No furnishings,5.5,Kiên Giang,Phú Quốc,0.0
"Đường An Thượng 19, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",70.0,5.0,5.5,2.0,3,3,Have certificate,Full,8.5,Đà Nẵng,Ngũ Hành Sơn,0.0
"Đường 6, Phường Đồng Mai, Hà Đông, Hà Nội",36.0,4.4,3.0,4.0,3,3,Have certificate,Basic,2.45,Hà Nội,Hà Đông,1.0
"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",50.0,4.0,2.0,4.0,3,2,Have certificate,Full,6.5,Hà Nội,Nam Từ Liêm,1.0
"Đường Lê Hữu Trác, Phường An Hải Đông, Sơn Trà, Đà Nẵng",85.0,4.0,6.0,3.0,3,3,Have certificate,Full,5.8,Đà Nẵng,Sơn Trà,0.0
"Đường Phạm Văn Chiêu, Phường 14, Gò Vấp, Hồ Chí Minh",67.0,5.0,8.0,3.0,3,3,Have certificate,Basic,7.6,Hồ Chí Minh,Gò Vấp,1.0
"Phố Bà Huyện Thanh Quan, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",95.0,5.0,4.0,1.0,2,2,Have certificate,Basic,4.9,Đà Nẵng,Ngũ Hành Sơn,0.0
"Phố Tôn Thất Thiệp, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",65.0,5.0,5.0,1.0,2,1,Have certificate,Basic,4.9,Đà Nẵng,Ngũ Hành Sơn,0.0
"Đường An Trung Đông 1, Phường An Hải Đông, Sơn Trà, Đà Nẵng",45.0,5.0,5.5,3.0,3,3,Have certificate,Full,4.2,Đà Nẵng,Sơn Trà,0.0
"Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.",55.0,4.2,3.0,4.0,4,3,Sale contract,No furnishings,6.5,Hà Nội,Nam Từ Liêm,1.0
"Đường Nguyễn Văn Khối, Phường 9, Gò Vấp, Hồ Chí Minh",48.0,5.0,4.0,4.0,3,3,Have certificate,Full,6.2,Hồ Chí Minh,Gò Vấp,1.0
"Đường Mai Thúc Lân, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",70.0,5.0,6.0,3.0,3,3,Have certificate,Full,7.7,Đà Nẵng,Ngũ Hành Sơn,1.0
"Đường Tô Ngọc Vân, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",75.0,4.2,4.0,3.0,4,4,Have certificate,No furnishings,4.8,Hồ Chí Minh,Thủ Đức,1.0
"Đường Lâm Hoành, Phường An Hải Đông, Sơn Trà, Đà Nẵng",70.0,5.0,4.0,3.0,3,3,Have certificate,Full,4.45,Đà Nẵng,Sơn Trà,0.0
"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",65.0,3.5,3.5,3.0,3,3,Have certificate,Full,5.75,Hà Nội,Gia Lâm,1.0
"Đường Phạm Cự Lượng, Phường An Hải Đông, Sơn Trà, Đà Nẵng",55.0,5.0,7.5,3.0,3,3,Have certificate,Full,7.3,Đà Nẵng,Sơn Trà,1.0
"Đường 32, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",52.0,4.2,4.5,1.0,2,2,Sale contract,No furnishings,4.9,Hồ Chí Minh,Thủ Đức,0.0
"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",40.0,4.15,2.5,4.0,3,4,Have certificate,No furnishings,5.75,Hà Nội,Hai Bà Trưng,1.0
"Đường 27, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",69.0,4.6,12.0,2.0,2,2,Have certificate,Full,8.7,Hồ Chí Minh,Thủ Đức,0.0
"Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội",55.0,4.15,2.0,5.0,4,4,Sale contract,No furnishings,7.55,Hà Nội,Ba Đình,1.0
"Đường Tô Hiến Thành, Phường 15, Quận 10, Hồ Chí Minh",87.0,6.5,3.0,2.0,2,1,Have certificate,No furnishings,7.9,Hồ Chí Minh,Quận 10,0.0
"đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",50.0,4.2,3.0,4.0,4,3,Have certificate,Full,9.7,Hà Nội,Nam Từ Liêm,1.0
"Kiệt 574 Trưng Nữ Vương, Phường Hòa Thuận Tây, Hải Châu, Đà Nẵng",99.3,4.4,3.0,1.0,1,1,Have certificate,No furnishings,3.5,Đà Nẵng,Hải Châu,0.0
"Đường Lê Quang Đạo, Phường Phú Đô, Nam Từ Liêm, Hà Nội",38.0,3.9,3.0,5.0,4,4,Have certificate,Full,5.95,Hà Nội,Nam Từ Liêm,1.0
"Đường Huỳnh Văn Bánh, Phường 11, Phú Nhuận, Hồ Chí Minh",44.0,5.0,4.5,5.0,4,3,Have certificate,No furnishings,10.0,Hồ Chí Minh,Phú Nhuận,1.0
"Đường Dương Cát Lợi, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",50.0,5.6,7.0,4.0,4,5,Have certificate,Full,6.3,Hồ Chí Minh,Nhà Bè,1.0
"Đường Hùng Vương, Phường Vĩnh Trung, Thanh Khê, Đà Nẵng",70.0,7.0,6.0,4.0,4,4,Have certificate,Full,6.36,Đà Nẵng,Thanh Khê,1.0
"Đường Đồng Đen, Phường 11, Tân Bình, Hồ Chí Minh",54.0,5.0,6.0,4.0,3,4,Have certificate,Full,9.25,Hồ Chí Minh,Tân Bình,1.0
"Dự án Sun Casa Central, Đường Dân Chủ, Xã Vĩnh Tân, Tân Uyên, Bình Dương",168.2,7.0,12.0,2.0,3,3,Sale contract,No furnishings,5.15,Bình Dương,Tân Uyên,0.0
"882 Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh",65.0,4.4,5.0,1.0,3,1,Have certificate,No furnishings,5.6,Hồ Chí Minh,Quận 9,0.0
"Dự án River Park, Phường Phước Long B, Quận 9, Hồ Chí Minh",75.0,5.0,10.0,3.0,3,3,Sale contract,No furnishings,7.55,Hồ Chí Minh,Quận 9,1.0
"Đường Tuy Lý Vương, Phường 12, Quận 8, Hồ Chí Minh",66.0,4.3,10.0,4.0,3,2,Sale contract,No furnishings,8.0,Hồ Chí Minh,Quận 8,1.0
"Đường Bình Nhâm 21, Phường Bình Nhâm, Thuận An, Bình Dương",70.0,4.4,2.0,2.0,2,2,Have certificate,Basic,1.88,Bình Dương,Thuận An,0.0
"Đường Trương Định, Phường Trương Định, Hai Bà Trưng, Hà Nội",42.0,3.5,3.0,5.0,3,4,Have certificate,Full,5.2,Hà Nội,Hai Bà Trưng,1.0
"Hẻm Số 8, Đường Phú Thuận, Phường Phú Thuận, Quận 7, Hồ Chí Minh",50.0,4.0,5.0,2.0,2,2,Have certificate,Full,4.48,Hồ Chí Minh,Quận 7,0.0
"Phố Hai Bà Trưng, Phường Đông Hòa, Dĩ An, Bình Dương",100.0,5.0,6.0,2.0,2,2,Have certificate,No furnishings,3.6,Bình Dương,Dĩ An,0.0
"Đường Số 14B, Phường Hưng Thạnh, Cái Răng, Cần Thơ",90.0,4.4,5.0,2.0,3,3,Sale contract,No furnishings,6.2,Cần Thơ,Cái Răng,0.0
"Dự án Amelie Villa Phú Mỹ Hưng, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",120.0,6.0,12.0,5.0,4,5,Have certificate,Basic,10.0,Hồ Chí Minh,Nhà Bè,1.0
"Xã Long Thượng, Cần Giuộc, Long An",100.0,5.0,5.0,2.0,3,3,Have certificate,No furnishings,2.2,Long An,Cần Giuộc,0.0
"Phường Yên Nghĩa, Hà Đông, Hà Nội",38.0,4.0,4.0,4.0,4,3,Have certificate,No furnishings,5.1,Hà Nội,Hà Đông,1.0
"Đường Trung Hành, Phường Đằng Lâm, Hải An, Hải Phòng",65.0,4.0,4.0,4.0,4,3,Have certificate,Full,3.85,Hải Phòng,Hải An,1.0
"Phố Hai Bà Trưng, Phường Đông Hòa, Dĩ An, Bình Dương",75.5,5.0,5.0,2.0,3,3,Have certificate,Basic,4.1,Bình Dương,Dĩ An,0.0
"182, Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",37.0,4.4,5.0,5.0,3,3,Have certificate,No furnishings,9.0,Hà Nội,Hoàng Mai,1.0
"Đường Nguyễn Tri Phương, Phường An Bình, Dĩ An, Bình Dương",112.5,4.0,6.0,1.0,1,1,Have certificate,Basic,6.15,Bình Dương,Dĩ An,0.0
"Đường Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội",33.0,4.0,2.0,4.0,2,3,Sale contract,No furnishings,4.3,Hà Nội,Nam Từ Liêm,1.0
"Đường Nguyễn Thị Minh Khai, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",65.1,4.0,8.0,2.0,2,2,Have certificate,No furnishings,3.25,Bình Dương,Dĩ An,0.0
"Thôn Hiền Lương, Xã Vạn Lương, Vạn Ninh, Khánh Hòa",98.0,5.09,4.0,1.0,2,1,Have certificate,No furnishings,1.2,Khánh Hòa,Vạn Ninh,0.0
"Phường Văn Quán, Hà Đông, Hà Nội",55.0,5.0,5.0,4.0,4,4,Have certificate,No furnishings,9.0,Hà Nội,Hà Đông,1.0
"Phường Văn Quán, Hà Đông, Hà Nội",91.0,3.5,5.0,4.0,4,3,Have certificate,No furnishings,9.0,Hà Nội,Hà Đông,1.0
"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",43.0,4.2,3.0,4.0,4,4,Have certificate,Full,8.65,Hà Nội,Cầu Giấy,1.0
"Đường Trần Quang Cơ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",72.0,4.0,5.0,2.0,4,2,Have certificate,No furnishings,7.8,Hồ Chí Minh,Quận 12,0.0
"Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",75.0,4.2,6.0,1.0,3,2,Have certificate,No furnishings,5.5,Hồ Chí Minh,Quận 12,0.0
"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội",70.0,3.8,3.0,2.0,2,2,Have certificate,Basic,6.89,Hà Nội,Tây Hồ,0.0
"Đường N9, Phường Bửu Long, Biên Hòa, Đồng Nai",72.0,4.0,8.0,2.0,3,2,Have certificate,Basic,3.7,Đồng Nai,Biên Hòa,0.0
"Đường Nguyễn Thái Học, Phường Đông Hòa, Dĩ An, Bình Dương",67.7,4.8,3.0,1.0,1,1,Have certificate,No furnishings,2.39,Bình Dương,Dĩ An,0.0
"Đường 2, Phường Dĩ An, Dĩ An, Bình Dương",120.0,5.0,12.0,1.0,6,6,Have certificate,Basic,4.3,Bình Dương,Dĩ An,1.0
"Đường Đặng Văn Bi, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",61.9,4.275,5.0,2.0,3,3,Sale contract,No furnishings,7.9,Hồ Chí Minh,Thủ Đức,0.0
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",120.0,4.0,8.0,2.0,3,2,Sale contract,No furnishings,9.2,Hồ Chí Minh,Tân Phú,0.0
"Dự án Imperia Grand Plaza Đức Hòa, Đường 3/2, Thị trấn Hậu Nghĩa, Đức Hòa, Long An.",110.0,4.4,5.0,1.0,3,3,Sale contract,No furnishings,6.5,Long An,Đức Hòa,0.0
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",44.0,5.0,5.0,2.0,2,2,Have certificate,Basic,2.35,Hồ Chí Minh,Bình Tân,0.0
"Đường Số 5, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",126.0,6.0,4.0,1.0,2,2,Have certificate,No furnishings,6.5,Hồ Chí Minh,Thủ Đức,0.0
"Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội",46.0,6.7,2.0,4.0,4,3,Have certificate,Full,8.4,Hà Nội,Đống Đa,1.0
"Đường Nguyễn Văn Huyên, Phường Dịch Vọng, Cầu Giấy, Hà Nội",39.0,4.4,8.0,4.0,4,3,Have certificate,Basic,9.8,Hà Nội,Cầu Giấy,1.0
"Phường Minh Khai, Hai Bà Trưng, Hà Nội",42.0,3.65,3.0,4.0,4,3,Have certificate,Full,6.7,Hà Nội,Hai Bà Trưng,1.0
"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",30.0,4.0,7.0,4.0,3,4,Have certificate,Basic,2.6,Hà Nội,Thanh Oai,1.0
"Xã Đại Thành, Huyện Quốc Oai, Hà Nội",47.0,4.0,4.0,3.0,4,3,Have certificate,Full,2.6,Hà Nội,Quốc Oai,1.0
"Đường Yên Nghĩa, Phường Yên Nghĩa, Hà Đông, Hà Nội",35.0,4.0,3.0,4.0,3,3,Have certificate,Full,3.3,Hà Nội,Hà Đông,1.0
"Đường Tân Hòa Đông, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",120.0,8.0,8.0,2.0,3,2,Have certificate,No furnishings,8.9,Hồ Chí Minh,Bình Tân,0.0
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",48.0,4.0,6.0,1.0,2,1,Have certificate,Basic,3.68,Hồ Chí Minh,Nhà Bè,0.0
"Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội",55.0,4.5,3.0,4.0,4,4,Have certificate,Full,8.15,Hà Nội,Thanh Xuân,1.0
"Đường Số 59, Phường 14, Gò Vấp, Hồ Chí Minh",45.0,5.0,5.0,5.0,4,4,Have certificate,No furnishings,6.8,Hồ Chí Minh,Gò Vấp,1.0
"Đường Đại Tự, Xã Kim Chung, Hoài Đức, Hà Nội",41.0,3.6,3.1,4.0,4,3,Have certificate,Basic,4.35,Hà Nội,Hoài Đức,1.0
"Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội",39.0,3.5,4.0,4.0,3,3,Have certificate,Full,7.2,Hà Nội,Thanh Xuân,1.0
"Hẻm 137, Đường Lê Văn Sỹ, Phường 13, Phú Nhuận, Hồ Chí Minh",81.0,4.4,5.0,4.0,5,5,Have certificate,No furnishings,9.55,Hồ Chí Minh,Phú Nhuận,1.0
"Đường Số 2, Phường Tương Bình Hiệp, Thủ Dầu Một, Bình Dương",100.0,4.4,5.0,2.0,3,3,Have certificate,Basic,2.45,Bình Dương,Thủ Dầu Một,0.0
"Đường Số 6, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",62.7,4.6,8.0,2.0,3,2,Have certificate,Basic,8.0,Hồ Chí Minh,Thủ Đức,0.0
"Phố Phố Vọng, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",43.0,4.0,3.0,4.0,4,5,Have certificate,Full,8.6,Hà Nội,Hai Bà Trưng,1.0
"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",82.0,5.5,3.0,4.0,4,4,Have certificate,Full,9.8,Hà Nội,Tây Hồ,1.0
"đường Đông Ngạc, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",50.0,4.4,3.0,4.0,4,4,Have certificate,Full,7.3,Hà Nội,Bắc Từ Liêm,1.0
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",68.4,3.55,6.0,4.0,4,5,Have certificate,Basic,8.5,Hồ Chí Minh,Quận 8,1.0
"Đường Nguyễn Khoái, Phường 2, Quận 4, Hồ Chí Minh",25.7,4.0,3.5,2.0,2,2,Have certificate,No furnishings,3.2,Hồ Chí Minh,Quận 4,0.0
"Đường Số 18, Phường 8, Gò Vấp, Hồ Chí Minh",49.6,5.0,3.0,2.0,2,2,Have certificate,Full,3.79,Hồ Chí Minh,Gò Vấp,0.0
"Phố Khâm Thiên, Phường Trung Phụng, Đống Đa, Hà Nội",30.0,4.6,2.0,5.0,3,3,Have certificate,No furnishings,4.9,Hà Nội,Đống Đa,1.0
"Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",60.0,4.4,2.0,1.0,1,1,Have certificate,No furnishings,1.4,Đồng Nai,Long Thành,0.0
"Đường Tôn Đản, Phường Hòa Phát, Cẩm Lệ, Đà Nẵng",106.0,5.24,7.5,3.0,4,4,Have certificate,Full,4.7,Đà Nẵng,Cẩm Lệ,1.0
"Đường Võ Văn Ngân, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",66.0,10.0,4.0,2.0,3,3,Have certificate,Full,6.2,Hồ Chí Minh,Thủ Đức,0.0
"Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội",52.0,4.65,5.0,6.0,4,5,Have certificate,Full,9.7,Hà Nội,Hà Đông,1.0
"Đường Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",30.4,3.1,10.0,3.0,3,3,Have certificate,Full,4.0,Hà Nội,Hoàng Mai,0.0
"Đường Kha Vạn Cân, Phường Linh Tây, Thủ Đức, Hồ Chí Minh",152.0,8.3,3.5,1.0,3,3,Have certificate,Basic,9.1,Hồ Chí Minh,Thủ Đức,0.0
"99, Đường Định Công Hạ, Phường Định Công, Hoàng Mai, Hà Nội",30.0,4.0,5.0,3.0,2,2,Have certificate,Basic,4.3,Hà Nội,Hoàng Mai,0.0
"Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội",44.0,4.25,2.0,7.0,3,4,Have certificate,No furnishings,9.8,Hà Nội,Bắc Từ Liêm,1.0
"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",32.0,3.8,3.0,4.0,3,3,Sale contract,No furnishings,4.49,Hà Nội,Hoàng Mai,1.0
"Đường Số 7, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",90.0,5.5,5.0,1.0,3,3,Have certificate,No furnishings,9.9,Hồ Chí Minh,Thủ Đức,0.0
"Đường Lê Văn Quới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",64.0,4.0,6.0,5.0,4,5,Have certificate,Full,6.45,Hồ Chí Minh,Bình Tân,1.0
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",60.0,5.0,7.0,5.0,5,6,Have certificate,Full,6.5,Hồ Chí Minh,Bình Tân,1.0
"Đường Số 14, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",36.0,4.0,5.0,3.0,4,3,Have certificate,Basic,4.29,Hồ Chí Minh,Bình Tân,1.0
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",64.0,4.0,10.0,5.0,4,5,Have certificate,Full,6.85,Hồ Chí Minh,Bình Tân,1.0
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",30.0,3.5,3.0,5.0,3,5,Have certificate,Full,5.03,Hà Nội,Long Biên,1.0
"Đường Tam Châu, Phường Tam Bình, Thủ Đức, Hồ Chí Minh",103.0,5.0,4.0,2.0,3,3,Have certificate,No furnishings,4.5,Hồ Chí Minh,Thủ Đức,0.0
"Đường Thới An 11, Phường Thới An, Quận 12, Hồ Chí Minh",38.0,3.65,2.5,2.0,2,2,Have certificate,Basic,3.25,Hồ Chí Minh,Quận 12,0.0
"Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",35.0,2.0,2.0,2.0,2,2,Have certificate,Full,7.2,Hà Nội,Bắc Từ Liêm,0.0
"Phường 7, Quận 8, Hồ Chí Minh",80.0,5.0,12.0,4.0,4,4,Have certificate,No furnishings,6.1,Hồ Chí Minh,Quận 8,1.0
"Đường Số 12, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",80.0,12.0,12.0,2.0,4,2,Have certificate,Basic,6.18,Hồ Chí Minh,Bình Tân,0.0
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",31.0,4.2,2.5,6.0,3,4,Have certificate,Full,7.5,Hà Nội,Hai Bà Trưng,1.0
"Phường Ngọc Thụy, Long Biên, Hà Nội",55.0,4.2,3.0,5.0,4,3,Have certificate,No furnishings,8.0,Hà Nội,Long Biên,1.0
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",73.0,4.0,6.0,2.0,8,8,Have certificate,Basic,6.0,Hồ Chí Minh,Quận 7,1.0
"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",42.0,4.0,6.0,4.0,4,3,Have certificate,Basic,8.95,Hà Nội,Thanh Xuân,1.0
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",70.0,5.0,6.0,4.0,5,5,Have certificate,Full,7.5,Hồ Chí Minh,Quận 7,1.0
"Phường 10, Quận 6, Hồ Chí Minh",75.0,4.0,10.0,2.0,1,1,Have certificate,Full,9.0,Hồ Chí Minh,Quận 6,0.0
"Xã Kiêu Kỵ, Gia Lâm, Hà Nội",45.0,4.4,5.0,2.0,1,1,Have certificate,No furnishings,3.3,Hà Nội,Gia Lâm,0.0
"Đường Đồng Đen, Phường 10, Tân Bình, Hồ Chí Minh",64.0,3.7,8.0,4.0,4,3,Have certificate,No furnishings,9.5,Hồ Chí Minh,Tân Bình,1.0
"Đường Hàn Hải Nguyên, Phường 2, Quận 11, Hồ Chí Minh",66.0,4.5,6.0,3.0,5,5,Have certificate,No furnishings,3.1,Hồ Chí Minh,Quận 11,1.0
"Đường Tân Hóa, Phường 14, Quận 6, Hồ Chí Minh",51.0,3.7,4.0,1.0,3,3,Have certificate,Basic,8.0,Hồ Chí Minh,Quận 6,0.0
"Hẻm 304 Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",45.0,4.0,7.0,5.0,4,4,Have certificate,No furnishings,9.0,Hồ Chí Minh,Tân Bình,1.0
"Dự án Orchid Park, Đường Nguyễn Lương Bằng, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",50.0,4.4,5.0,1.0,1,1,Have certificate,No furnishings,2.3,Hồ Chí Minh,Nhà Bè,0.0
"Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh",56.0,4.0,6.0,4.0,4,5,Have certificate,Full,9.0,Hồ Chí Minh,Tân Bình,1.0
"Đường La Phù, Xã La Phù, Hoài Đức, Hà Nội",30.0,4.0,3.0,3.0,3,3,Have certificate,Full,2.95,Hà Nội,Hoài Đức,0.0
"Đường Huỳnh Mẫn Đạt, Phường 7, Quận 5, Hồ Chí Minh",48.0,3.75,5.0,2.0,3,3,Have certificate,Basic,6.95,Hồ Chí Minh,Quận 5,0.0
"Đường Hoa Thám, Xã La Phù, Hoài Đức, Hà Nội",33.0,4.0,5.0,5.0,3,4,Have certificate,Full,3.2,Hà Nội,Hoài Đức,1.0
"Đường Phú Đức, Phường Vĩnh Hòa, Nha Trang, Khánh Hòa",45.8,5.0,3.0,2.0,2,2,Have certificate,Full,2.6,Khánh Hòa,Nha Trang,0.0
"Đường Bà Hạt, Phường 4, Quận 10, Hồ Chí Minh",31.0,3.1,5.0,2.0,2,2,Sale contract,No furnishings,4.4,Hồ Chí Minh,Quận 10,0.0
"1113, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",40.7,4.0,4.0,2.0,2,3,Have certificate,Basic,4.8,Hồ Chí Minh,Quận 7,0.0
"Hẻm 1205, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",87.1,6.7,4.0,2.0,4,4,Have certificate,Basic,6.0,Hồ Chí Minh,Quận 7,1.0
"Đường Tỉnh lộ 824, Xã Mỹ Hạnh Nam, Đức Hòa, Long An",45.0,4.5,6.0,2.0,2,2,Have certificate,Basic,2.35,Long An,Đức Hòa,0.0
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh",90.0,5.0,7.0,2.0,5,4,Have certificate,Basic,3.8,Hồ Chí Minh,Hóc Môn,1.0
"Dự án Sim City, Đường Lò Lu, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",86.0,6.0,6.0,3.0,3,3,Sale contract,No furnishings,5.3,Hồ Chí Minh,Quận 9,0.0
"432/, Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh",30.0,4.0,4.0,3.0,3,2,Have certificate,No furnishings,2.65,Hồ Chí Minh,Quận 8,0.0
"Phường Hóa An, Biên Hòa, Đồng Nai",90.0,5.5,8.0,3.0,4,4,Have certificate,No furnishings,4.4,Đồng Nai,Biên Hòa,1.0
"Ngõ 521, Đường Trương Định, Phường Thịnh Liệt, Hoàng Mai, Hà Nội",85.0,6.0,5.0,1.0,3,2,Have certificate,Basic,8.5,Hà Nội,Hoàng Mai,0.0
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",40.0,4.48,5.0,4.0,4,6,Have certificate,No furnishings,7.25,Hồ Chí Minh,Bình Thạnh,1.0
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",58.0,5.7,6.0,5.0,4,3,Have certificate,Full,9.9,Hồ Chí Minh,Bình Thạnh,1.0
"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",70.0,5.5,8.0,2.0,3,3,Have certificate,Full,4.8,Hồ Chí Minh,Bình Tân,0.0
"Đường An Phú Đông 1, Phường An Phú Đông, Quận 12, Hồ Chí Minh",85.0,5.0,5.0,2.0,4,3,Have certificate,No furnishings,6.75,Hồ Chí Minh,Quận 12,0.0
"Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh",64.0,4.0,5.0,4.0,3,4,Have certificate,No furnishings,7.5,Hồ Chí Minh,Gò Vấp,1.0
"Phường Phước Long A, Quận 9, Hồ Chí Minh",72.0,4.5,7.0,2.0,4,3,Sale contract,No furnishings,5.42,Hồ Chí Minh,Quận 9,0.0
"Đường Gia Phú, Phường 1, Quận 6, Hồ Chí Minh",66.3,4.4,8.0,5.0,5,4,Have certificate,Full,9.9,Hồ Chí Minh,Quận 6,1.0
"Đường Hoàng Hoa Thám, Phường 12, Tân Bình, Hồ Chí Minh",80.0,8.0,8.0,2.0,3,2,Sale contract,No furnishings,8.3,Hồ Chí Minh,Tân Bình,0.0
"Đường Lê Văn Quới, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",50.0,4.0,6.0,4.0,5,4,Have certificate,No furnishings,5.65,Hồ Chí Minh,Bình Tân,1.0
"Phố Bạch Mai, Phường Cầu Dền, Hai Bà Trưng, Hà Nội",55.0,5.0,3.0,3.0,4,4,Have certificate,Full,5.3,Hà Nội,Hai Bà Trưng,1.0
"Phường 11, Đà Lạt, Lâm Đồng",76.5,4.4,5.0,1.0,1,1,Have certificate,No furnishings,6.49,Lâm Đồng,Đà Lạt,0.0
"Đường Bông Sao, Phường 5, Quận 8, Hồ Chí Minh",40.0,4.4,3.0,2.0,2,2,Have certificate,Basic,3.1,Hồ Chí Minh,Quận 8,0.0
"Đường Nguyễn Công Hoan, Phường Đông Hòa, Dĩ An, Bình Dương",103.0,4.1,6.0,2.0,4,4,Have certificate,Full,4.99,Bình Dương,Dĩ An,1.0
"Số nhà 25 ngõ 121, Đường Ngô Thì Sỹ, Phường Vạn Phúc, Hà Đông, Hà Nội",30.0,4.14,2.0,2.0,3,2,Have certificate,Basic,4.9,Hà Nội,Hà Đông,0.0
"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh",78.0,4.6,12.0,4.0,4,5,Have certificate,Full,9.9,Hồ Chí Minh,Quận 7,1.0
"Đường Thụy Phương, Phường Thụy Phương, Bắc Từ Liêm, Hà Nội",58.0,3.7,5.0,3.0,2,2,Have certificate,Basic,6.3,Hà Nội,Bắc Từ Liêm,0.0
